client1,client2,bins,random_state,acc,mcc
{'group_PRJNA429097'},{'group_PRJEB7774'},100,1,0.551829268292683,0.20090552113195903
{'group_PRJNA429097'},{'group_PRJEB7774'},100,2,0.5335365853658537,0.14073187681128324
{'group_PRJNA429097'},{'group_PRJEB7774'},100,2,0.5335365853658537,0.14073187681128324
{'group_PRJEB10878'},{'group_PRJEB7774'},2,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},2,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},2,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},2,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},5,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},5,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},5,1,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},5,1,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},5,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},5,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},10,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},10,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},10,1,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},10,1,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},10,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},10,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},25,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},25,0,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},25,1,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},25,1,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},25,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},25,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},50,0,0.5158150851581509,0.050726430307161535
{'group_PRJEB10878'},{'group_PRJEB7774'},50,0,0.5158150851581509,0.050726430307161535
{'group_PRJEB10878'},{'group_PRJEB7774'},50,1,0.5158150851581509,0.050726430307161535
{'group_PRJEB10878'},{'group_PRJEB7774'},50,1,0.5158150851581509,0.050726430307161535
{'group_PRJEB10878'},{'group_PRJEB7774'},50,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},50,2,0.51338199513382,0.0
{'group_PRJEB10878'},{'group_PRJEB7774'},100,0,0.5279805352798054,0.1250185171469796
{'group_PRJEB10878'},{'group_PRJEB7774'},100,0,0.5279805352798054,0.1250185171469796
{'group_PRJEB10878'},{'group_PRJEB7774'},100,1,0.5206812652068127,0.08807583630699439
{'group_PRJEB10878'},{'group_PRJEB7774'},100,1,0.5206812652068127,0.08807583630699439
{'group_PRJEB10878'},{'group_PRJEB7774'},100,2,0.5182481751824818,0.07182565144416703
{'group_PRJEB10878'},{'group_PRJEB7774'},100,2,0.5182481751824818,0.07182565144416703
