clients,n_trees,max_depth,bins,random_state,split,acc,mcc
3,100,10,50,0,4,0.9473684210526315,0.8955910525085282
3,100,10,50,0,0,0.9210526315789473,0.8379188724993879
3,100,10,50,0,1,0.8947368421052632,0.7850960525237098
3,100,10,50,0,2,0.9736842105263158,0.9441549509633318
3,100,10,50,0,3,0.9473684210526315,0.8894991799933215
3,100,10,50,0,4,1.0,1.0
3,100,10,100,0,0,0.9210526315789473,0.8379188724993879
3,100,10,100,0,1,0.9210526315789473,0.8488746876271654
3,100,10,100,0,2,1.0,1.0
3,100,10,100,0,3,0.9736842105263158,0.9441549509633318
3,100,10,100,0,4,1.0,1.0
3,100,10,100,0,0,1.0,1.0
3,100,10,100,0,1,0.9210526315789473,0.8291617197562594
3,100,10,100,0,2,0.8947368421052632,0.7824607964359516
3,100,10,100,0,3,0.9473684210526315,0.8869047619047619
3,100,10,100,0,4,1.0,1.0
3,100,10,100,0,0,0.9736842105263158,0.9469631093315001
3,100,10,100,0,1,0.9473684210526315,0.8869047619047619
3,100,10,100,0,2,0.9736842105263158,0.9441549509633318
3,100,10,100,0,3,0.9473684210526315,0.8894991799933215
3,100,10,100,0,4,0.9736842105263158,0.9457507306074072
3,100,10,100,0,0,0.9736842105263158,0.9469631093315001
3,100,10,100,0,1,0.8947368421052632,0.8050764858994133
3,100,10,100,0,2,0.9736842105263158,0.9441549509633318
3,100,10,100,0,3,0.9736842105263158,0.9441549509633318
3,100,10,100,0,4,1.0,1.0
3,100,10,100,0,0,0.9473684210526315,0.8975670439947498
3,100,10,100,0,1,0.9736842105263158,0.9441549509633318
3,100,10,100,0,2,1.0,1.0
3,100,10,100,0,3,0.9473684210526315,0.8894991799933215
3,100,10,100,0,4,0.8947368421052632,0.7738095238095238
3,100,10,100,0,0,1.0,1.0
3,100,10,100,0,1,0.9210526315789473,0.8291617197562594
3,100,10,100,0,2,0.8947368421052632,0.7824607964359516
3,100,10,100,0,3,0.9473684210526315,0.8869047619047619
3,100,10,100,0,4,1.0,1.0
3,100,10,100,0,0,1.0,1.0
3,100,10,100,0,1,0.9210526315789473,0.8291617197562594
3,100,10,100,0,2,0.8947368421052632,0.7824607964359516
3,100,10,100,0,3,0.9473684210526315,0.8869047619047619
3,100,10,100,0,4,1.0,1.0
3,100,10,100,0,0,0.9210526315789473,0.8512565307587486
3,100,10,100,0,1,0.9736842105263158,0.9441549509633318
3,100,10,100,0,2,1.0,1.0
3,100,10,100,0,3,0.9473684210526315,0.8894991799933215
3,100,10,100,0,4,0.9210526315789473,0.8341403959394523
3,100,10,100,0,0,0.9210526315789473,0.8379188724993879
3,100,10,100,0,1,0.9473684210526315,0.8955910525085282
3,100,10,100,0,2,1.0,1.0
3,100,10,100,0,3,0.9736842105263158,0.9441549509633318
3,100,10,100,0,4,1.0,1.0
3,200,10,2,0,0,0.8947368421052632,0.7903741886123884
3,200,10,2,0,1,0.7894736842105263,0.5669467095138409
3,200,10,2,0,2,0.7368421052631579,0.44908871313907184
3,200,10,2,0,3,0.868421052631579,0.729396808625797
3,200,10,2,0,4,0.868421052631579,0.729396808625797
3,200,10,2,0,0,0.8157894736842105,0.6221710168382552
3,200,10,2,0,1,0.7368421052631579,0.44908871313907184
3,200,10,2,0,2,0.8421052631578947,0.6761234037828132
3,200,10,2,0,3,0.8421052631578947,0.6761234037828132
3,200,10,2,0,4,0.7837837837837838,0.5378304743972815
3,200,10,2,0,0,0.7894736842105263,0.5631925527905044
3,200,10,2,0,1,0.8947368421052632,0.7824607964359516
3,200,10,2,0,2,0.9210526315789473,0.835710894037345
3,200,10,2,0,3,0.7894736842105263,0.5669467095138409
3,200,10,2,0,4,0.9210526315789473,0.835710894037345
3,200,10,2,0,0,0.8157894736842105,0.6221710168382552
3,200,10,2,0,1,0.7631578947368421,0.5096471914376256
3,200,10,2,0,2,0.8421052631578947,0.6761234037828132
3,200,10,2,0,3,0.8421052631578947,0.6761234037828132
3,200,10,2,0,4,0.7837837837837838,0.5378304743972815
3,200,10,2,0,0,0.868421052631579,0.7400128699009549
3,200,10,2,0,1,0.868421052631579,0.729396808625797
3,200,10,2,0,2,0.8947368421052632,0.7824607964359516
3,200,10,2,0,3,0.7894736842105263,0.5669467095138409
3,200,10,2,0,4,0.8947368421052632,0.7824607964359516
3,200,10,2,0,0,0.8947368421052632,0.7903741886123884
3,200,10,2,0,1,0.8157894736842105,0.6221710168382552
3,200,10,2,0,2,0.7368421052631579,0.44908871313907184
3,200,10,2,0,3,0.8947368421052632,0.7824607964359516
3,200,10,2,0,4,0.8947368421052632,0.7824607964359516
3,200,10,2,0,0,0.8157894736842105,0.6221710168382552
3,200,10,2,0,1,0.7368421052631579,0.44908871313907184
3,200,10,2,0,2,0.8421052631578947,0.6761234037828132
3,200,10,2,0,3,0.8421052631578947,0.6761234037828132
3,200,10,2,0,4,0.7837837837837838,0.5378304743972815
3,200,10,2,0,0,0.8947368421052632,0.7903741886123884
3,200,10,2,0,1,0.7894736842105263,0.5669467095138409
3,200,10,2,0,2,0.7368421052631579,0.44908871313907184
3,200,10,2,0,3,0.8947368421052632,0.7824607964359516
3,200,10,2,0,4,0.868421052631579,0.729396808625797
3,200,10,2,0,0,0.8157894736842105,0.6394442031083626
3,200,10,2,0,1,0.868421052631579,0.729396808625797
3,200,10,2,0,2,0.8947368421052632,0.7824607964359516
3,200,10,2,0,3,0.7894736842105263,0.5669467095138409
3,200,10,2,0,4,0.868421052631579,0.729396808625797
3,200,10,5,0,0,1.0,1.0
3,200,10,5,0,1,0.9473684210526315,0.8894991799933215
3,200,10,5,0,2,0.868421052631579,0.7154191744410605
3,200,10,5,0,3,0.9736842105263158,0.9441549509633318
3,200,10,5,0,4,1.0,1.0
3,200,10,5,0,0,0.9736842105263158,0.9469631093315001
3,200,10,5,0,1,0.9736842105263158,0.9441549509633318
3,200,10,5,0,2,0.9473684210526315,0.8894991799933215
3,200,10,5,0,3,0.9210526315789473,0.8291617197562594
3,200,10,5,0,4,1.0,1.0
3,200,10,5,0,0,0.8947368421052632,0.7794518269281766
3,200,10,5,0,1,0.9473684210526315,0.8869047619047619
3,200,10,5,0,2,1.0,1.0
3,200,10,5,0,3,0.9210526315789473,0.835710894037345
3,200,10,5,0,4,0.9736842105263158,0.9457507306074072
3,200,10,5,0,0,0.8947368421052632,0.7794518269281766
3,200,10,5,0,1,0.9210526315789473,0.8341403959394523
3,200,10,5,0,2,1.0,1.0
3,200,10,5,0,3,0.9210526315789473,0.835710894037345
3,200,10,5,0,4,0.9736842105263158,0.9457507306074072
3,200,10,5,0,0,1.0,1.0
3,200,10,5,0,1,0.9473684210526315,0.8894991799933215
3,200,10,5,0,2,0.8421052631578947,0.6547702297173061
3,200,10,5,0,3,0.9736842105263158,0.9441549509633318
3,200,10,5,0,4,1.0,1.0
3,200,10,5,0,0,1.0,1.0
3,200,10,5,0,1,0.9736842105263158,0.9441549509633318
3,200,10,5,0,2,0.9473684210526315,0.8894991799933215
3,200,10,5,0,3,0.9473684210526315,0.8894991799933215
3,200,10,5,0,4,1.0,1.0
3,200,10,5,0,0,1.0,1.0
3,200,10,5,0,1,0.9473684210526315,0.8894991799933215
3,200,10,5,0,2,0.8421052631578947,0.6547702297173061
3,200,10,5,0,3,0.9473684210526315,0.8894991799933215
3,200,10,5,0,4,1.0,1.0
3,200,10,5,0,0,0.9736842105263158,0.9469631093315001
3,200,10,5,0,1,0.9736842105263158,0.9441549509633318
3,200,10,5,0,2,0.9473684210526315,0.8894991799933215
3,200,10,5,0,3,0.9210526315789473,0.8291617197562594
3,200,10,5,0,4,1.0,1.0
3,200,10,5,0,0,0.8947368421052632,0.7794518269281766
3,200,10,5,0,1,0.9473684210526315,0.8869047619047619
3,200,10,5,0,2,1.0,1.0
3,200,10,5,0,3,0.9210526315789473,0.835710894037345
3,200,10,5,0,4,0.9736842105263158,0.9457507306074072
3,200,10,10,0,0,1.0,1.0
3,200,10,10,0,1,0.9210526315789473,0.8291617197562594
3,200,10,10,0,2,0.8947368421052632,0.7824607964359516
3,200,10,10,0,3,0.9473684210526315,0.8869047619047619
3,200,10,10,0,4,1.0,1.0
3,200,10,10,0,0,1.0,1.0
3,200,10,10,0,1,0.9736842105263158,0.9441549509633318
3,200,10,10,0,2,0.9736842105263158,0.9441549509633318
3,200,10,10,0,3,0.9473684210526315,0.8894991799933215
3,200,10,10,0,4,0.9736842105263158,0.9457507306074072
3,200,10,10,0,0,0.8947368421052632,0.7797101449275362
3,200,10,10,0,1,0.868421052631579,0.7391561905869195
3,200,10,10,0,2,0.9736842105263158,0.9441549509633318
3,200,10,10,0,3,0.9473684210526315,0.8894991799933215
3,200,10,10,0,4,1.0,1.0
3,200,10,10,0,0,1.0,1.0
3,200,10,10,0,1,0.9736842105263158,0.9441549509633318
3,200,10,10,0,2,0.9736842105263158,0.9441549509633318
3,200,10,10,0,3,0.9473684210526315,0.8894991799933215
3,200,10,10,0,4,0.9736842105263158,0.9457507306074072
3,200,10,10,0,0,1.0,1.0
3,200,10,10,0,1,0.9210526315789473,0.8291617197562594
3,200,10,10,0,2,0.868421052631579,0.7154191744410605
3,200,10,10,0,3,0.9473684210526315,0.8869047619047619
3,200,10,10,0,4,1.0,1.0
3,200,10,10,0,0,0.8947368421052632,0.7797101449275362
3,200,10,10,0,1,0.8947368421052632,0.7850960525237098
3,200,10,10,0,2,0.9736842105263158,0.9441549509633318
3,200,10,10,0,3,0.9210526315789473,0.835710894037345
3,200,10,10,0,4,1.0,1.0
3,200,10,10,0,0,1.0,1.0
3,200,10,10,0,1,0.9210526315789473,0.8291617197562594
3,200,10,10,0,2,0.8947368421052632,0.7824607964359516
3,200,10,10,0,3,0.9473684210526315,0.8869047619047619
3,200,10,10,0,4,1.0,1.0
3,200,10,10,0,0,1.0,1.0
3,200,10,10,0,1,0.9736842105263158,0.9441549509633318
3,200,10,10,0,2,0.9736842105263158,0.9441549509633318
3,200,10,10,0,3,0.9473684210526315,0.8894991799933215
3,200,10,10,0,4,0.9736842105263158,0.9457507306074072
3,200,10,10,0,0,0.8947368421052632,0.7797101449275362
3,200,10,10,0,1,0.8947368421052632,0.7850960525237098
3,200,10,10,0,2,0.9736842105263158,0.9441549509633318
3,200,10,10,0,3,0.9210526315789473,0.835710894037345
3,200,10,10,0,4,1.0,1.0
3,200,10,25,0,0,1.0,1.0
3,200,10,25,0,1,0.9210526315789473,0.8291617197562594
3,200,10,25,0,2,0.8947368421052632,0.7824607964359516
3,200,10,25,0,3,0.9473684210526315,0.8869047619047619
3,200,10,25,0,4,1.0,1.0
3,200,10,25,0,0,0.8947368421052632,0.7797101449275362
3,200,10,25,0,1,0.9210526315789473,0.8488746876271654
3,200,10,25,0,2,1.0,1.0
3,200,10,25,0,3,0.9473684210526315,0.8894991799933215
3,200,10,25,0,4,1.0,1.0
3,200,10,25,0,0,0.9473684210526315,0.8975670439947498
3,200,10,25,0,1,0.9736842105263158,0.9441549509633318
3,200,10,25,0,2,0.9736842105263158,0.9441549509633318
3,200,10,25,0,3,0.9473684210526315,0.8894991799933215
3,200,10,25,0,4,0.9736842105263158,0.9457507306074072
3,200,10,25,0,0,1.0,1.0
3,200,10,25,0,1,0.9210526315789473,0.8291617197562594
3,200,10,25,0,2,0.8947368421052632,0.7824607964359516
3,200,10,25,0,3,0.9473684210526315,0.8869047619047619
3,200,10,25,0,4,0.972972972972973,0.9448564034753673
3,200,10,25,0,0,0.9736842105263158,0.9469631093315001
3,200,10,25,0,1,0.9736842105263158,0.9441549509633318
3,200,10,25,0,2,0.9736842105263158,0.9441549509633318
3,200,10,25,0,3,0.9210526315789473,0.8291617197562594
3,200,10,25,0,4,0.9736842105263158,0.9457507306074072
3,200,10,25,0,0,0.8947368421052632,0.7797101449275362
3,200,10,25,0,1,0.9473684210526315,0.8955910525085282
3,200,10,25,0,2,1.0,1.0
3,200,10,25,0,3,0.9736842105263158,0.9441549509633318
3,200,10,25,0,4,1.0,1.0
3,200,10,25,0,0,0.9736842105263158,0.9469631093315001
3,200,10,25,0,1,0.9736842105263158,0.9441549509633318
3,200,10,25,0,2,0.9736842105263158,0.9441549509633318
3,200,10,25,0,3,0.9210526315789473,0.8291617197562594
3,200,10,25,0,4,0.9473684210526315,0.8869047619047619
3,200,10,25,0,0,1.0,1.0
3,200,10,25,0,1,0.8947368421052632,0.7721347048553138
3,200,10,25,0,2,0.8947368421052632,0.7824607964359516
3,200,10,25,0,3,0.9473684210526315,0.8869047619047619
3,200,10,25,0,4,0.972972972972973,0.9448564034753673
3,200,10,25,0,0,0.9210526315789473,0.8379188724993879
3,200,10,25,0,1,0.8947368421052632,0.7850960525237098
3,200,10,25,0,2,1.0,1.0
3,200,10,25,0,3,0.9473684210526315,0.8894991799933215
3,200,10,25,0,4,1.0,1.0
3,200,10,50,0,0,1.0,1.0
3,200,10,50,0,1,0.9210526315789473,0.8291617197562594
3,200,10,50,0,2,0.8947368421052632,0.7824607964359516
3,200,10,50,0,3,0.9210526315789473,0.8341403959394523
3,200,10,50,0,4,1.0,1.0
3,200,10,50,0,0,0.9210526315789473,0.8379188724993879
3,200,10,50,0,1,0.9473684210526315,0.8955910525085282
3,200,10,50,0,2,1.0,1.0
3,200,10,50,0,3,0.9473684210526315,0.8894991799933215
3,200,10,50,0,4,1.0,1.0
3,200,10,50,0,0,0.9473684210526315,0.8975670439947498
3,200,10,50,0,1,0.9736842105263158,0.9441549509633318
3,200,10,50,0,2,0.9736842105263158,0.9441549509633318
3,200,10,50,0,3,0.9473684210526315,0.8894991799933215
3,200,10,50,0,4,0.8947368421052632,0.7738095238095238
3,200,10,50,0,0,1.0,1.0
3,200,10,50,0,1,0.8947368421052632,0.7721347048553138
3,200,10,50,0,2,0.8947368421052632,0.7824607964359516
3,200,10,50,0,3,0.9473684210526315,0.8869047619047619
3,200,10,50,0,4,1.0,1.0
3,200,10,50,0,0,0.9210526315789473,0.8379188724993879
3,200,10,50,0,1,0.9210526315789473,0.8488746876271654
3,200,10,50,0,2,0.9736842105263158,0.9441549509633318
3,200,10,50,0,3,0.9473684210526315,0.8894991799933215
3,200,10,50,0,4,1.0,1.0
3,200,10,50,0,0,0.9473684210526315,0.8975670439947498
3,200,10,50,0,1,0.9736842105263158,0.9441549509633318
3,200,10,50,0,2,0.9736842105263158,0.9441549509633318
3,200,10,50,0,3,0.9473684210526315,0.8894991799933215
3,200,10,50,0,4,0.9473684210526315,0.8955910525085282
3,200,10,50,0,0,1.0,1.0
3,200,10,50,0,1,0.8947368421052632,0.7721347048553138
3,200,10,50,0,2,0.8947368421052632,0.7824607964359516
3,200,10,50,0,3,0.9473684210526315,0.8869047619047619
3,200,10,50,0,4,1.0,1.0
3,200,10,50,0,0,0.9210526315789473,0.8379188724993879
3,200,10,50,0,1,0.9210526315789473,0.8488746876271654
3,200,10,50,0,2,0.9736842105263158,0.9441549509633318
3,200,10,50,0,3,0.9473684210526315,0.8894991799933215
3,200,10,50,0,4,1.0,1.0
3,200,10,50,0,0,0.9473684210526315,0.8975670439947498
3,200,10,50,0,1,0.9736842105263158,0.9441549509633318
3,200,10,50,0,2,0.9736842105263158,0.9441549509633318
3,200,10,50,0,3,0.9473684210526315,0.8894991799933215
3,200,10,50,0,4,0.9473684210526315,0.8955910525085282
3,200,10,100,0,0,0.9736842105263158,0.9469631093315001
3,200,10,100,0,1,0.9736842105263158,0.9441549509633318
3,200,10,100,0,2,0.9736842105263158,0.9441549509633318
3,200,10,100,0,3,0.9473684210526315,0.8894991799933215
3,200,10,100,0,4,0.8947368421052632,0.7738095238095238
3,200,10,100,0,0,0.8947368421052632,0.7797101449275362
3,200,10,100,0,1,0.9473684210526315,0.8955910525085282
3,200,10,100,0,2,1.0,1.0
3,200,10,100,0,3,0.9736842105263158,0.9441549509633318
3,200,10,100,0,4,1.0,1.0
3,200,10,100,0,0,1.0,1.0
3,200,10,100,0,1,0.9210526315789473,0.8291617197562594
3,200,10,100,0,2,0.9210526315789473,0.835710894037345
3,200,10,100,0,3,0.9473684210526315,0.8869047619047619
3,200,10,100,0,4,1.0,1.0
3,200,10,100,0,0,0.9736842105263158,0.9469631093315001
3,200,10,100,0,1,0.9736842105263158,0.9441549509633318
3,200,10,100,0,2,1.0,1.0
3,200,10,100,0,3,0.9473684210526315,0.8894991799933215
3,200,10,100,0,4,0.8947368421052632,0.7738095238095238
3,200,10,100,0,0,1.0,1.0
3,200,10,100,0,1,0.8947368421052632,0.7721347048553138
3,200,10,100,0,2,0.8947368421052632,0.7824607964359516
3,200,10,100,0,3,0.9473684210526315,0.8869047619047619
3,200,10,100,0,4,1.0,1.0
3,200,10,100,0,0,0.9210526315789473,0.8379188724993879
3,200,10,100,0,1,0.9210526315789473,0.8488746876271654
3,200,10,100,0,2,1.0,1.0
3,200,10,100,0,3,0.9473684210526315,0.8894991799933215
3,200,10,100,0,4,1.0,1.0
3,200,10,100,0,0,1.0,1.0
3,200,10,100,0,1,0.9473684210526315,0.8869047619047619
3,200,10,100,0,2,0.8947368421052632,0.7824607964359516
3,200,10,100,0,3,0.9473684210526315,0.8869047619047619
3,200,10,100,0,4,1.0,1.0
3,200,10,100,0,0,0.9736842105263158,0.9469631093315001
3,200,10,100,0,1,0.9736842105263158,0.9441549509633318
3,200,10,100,0,2,1.0,1.0
3,200,10,100,0,3,0.9473684210526315,0.8894991799933215
3,200,10,100,0,4,0.9210526315789473,0.8291617197562594
3,200,10,100,0,0,0.9210526315789473,0.8379188724993879
3,200,10,100,0,1,0.9210526315789473,0.8488746876271654
3,200,10,100,0,2,1.0,1.0
3,200,10,100,0,3,0.9736842105263158,0.9441549509633318
3,200,10,100,0,4,1.0,1.0
5,5,10,2,0,0,0.9130434782608695,0.8249579113843055
5,5,10,2,0,1,0.8260869565217391,0.6573421981221795
5,5,10,2,0,2,0.8695652173913043,0.7409585736349484
5,5,10,2,0,3,0.8695652173913043,0.7216878364870322
5,5,10,2,0,4,0.8181818181818182,0.5979254811031062
5,5,10,2,0,0,0.8260869565217391,0.6573421981221795
5,5,10,2,0,1,0.8695652173913043,0.7409585736349484
5,5,10,2,0,2,0.6956521739130435,0.2919371040605711
5,5,10,2,0,3,0.7727272727272727,0.5256574830378469
5,5,10,2,0,4,0.8181818181818182,0.6236095644623235
5,5,10,2,0,0,0.8695652173913043,0.7409585736349484
5,5,10,2,0,1,0.8260869565217391,0.6573421981221795
5,5,10,2,0,2,0.7391304347826086,0.4225771273642583
5,5,10,2,0,3,0.782608695652174,0.5303300858899106
5,5,10,2,0,4,0.8181818181818182,0.6236095644623235
5,5,10,2,0,0,0.9130434782608695,0.8249579113843055
5,5,10,2,0,1,0.9130434782608695,0.8249579113843055
5,5,10,2,0,2,0.782608695652174,0.5003702332976756
5,5,10,2,0,3,0.8260869565217391,0.6055975280770818
5,5,10,2,0,4,0.7727272727272727,0.5256574830378469
5,5,10,2,0,0,0.9565217391304348,0.9108400680852976
5,5,10,2,0,1,0.8695652173913043,0.7409585736349484
5,5,10,2,0,2,0.8260869565217391,0.6573421981221795
5,5,10,2,0,3,0.8260869565217391,0.6282808624375432
5,5,10,2,0,4,0.9090909090909091,0.8100925873009825
5,5,10,2,0,0,0.8695652173913043,0.7237925541034954
5,5,10,2,0,1,0.6521739130434783,0.21852076045841218
5,5,10,2,0,2,0.9130434782608695,0.8134892168199607
5,5,10,2,0,3,0.6956521739130435,0.2592724864350674
5,5,10,2,0,4,0.6818181818181818,0.295084445425327
5,5,10,2,0,0,0.8695652173913043,0.7409585736349484
5,5,10,2,0,1,0.8695652173913043,0.7409585736349484
5,5,10,2,0,2,0.8695652173913043,0.7409585736349484
5,5,10,2,0,3,0.6956521739130435,0.2919371040605711
5,5,10,2,0,4,0.7727272727272727,0.49195203701447265
5,5,10,2,0,0,0.8260869565217391,0.6573421981221795
5,5,10,2,0,1,0.6521739130434783,0.21852076045841218
5,5,10,2,0,2,0.8695652173913043,0.7409585736349484
5,5,10,2,0,3,0.782608695652174,0.5003702332976756
5,5,10,2,0,4,0.8181818181818182,0.5979254811031062
5,5,10,2,0,0,0.8260869565217391,0.6573421981221795
5,5,10,2,0,1,0.8260869565217391,0.6573421981221795
5,5,10,2,0,2,0.7391304347826086,0.3874398651698183
5,5,10,2,0,3,0.8695652173913043,0.7073171983259131
5,5,10,2,0,4,0.5909090909090909,-0.025031308716087945
5,5,10,2,0,0,0.782608695652174,0.5380770594253792
5,5,10,2,0,1,0.782608695652174,0.5380770594253792
5,5,10,2,0,2,0.8695652173913043,0.7216878364870322
5,5,10,2,0,3,0.7727272727272727,0.5256574830378469
5,5,10,2,0,4,0.8636363636363636,0.7008255578851517
5,5,10,2,0,0,0.9130434782608695,0.8249579113843055
5,5,10,2,0,1,0.8695652173913043,0.7409585736349484
5,5,10,2,0,2,0.9565217391304348,0.9108400680852976
5,5,10,2,0,3,0.782608695652174,0.5003702332976756
5,5,10,2,0,4,0.8181818181818182,0.5979254811031062
5,5,10,2,0,0,0.9130434782608695,0.8249579113843055
5,5,10,2,0,1,0.8695652173913043,0.7409585736349484
5,5,10,2,0,2,0.9130434782608695,0.8134892168199607
5,5,10,2,0,3,0.782608695652174,0.5303300858899106
5,5,10,2,0,4,0.8636363636363636,0.7174300539794393
5,5,10,2,0,0,0.8260869565217391,0.6313453403451318
5,5,10,2,0,1,0.8695652173913043,0.7409585736349484
5,5,10,2,0,2,0.9130434782608695,0.8134892168199607
5,5,10,2,0,3,0.7727272727272727,0.5256574830378469
5,5,10,2,0,4,0.8636363636363636,0.7174300539794393
5,5,10,2,0,0,0.9130434782608695,0.8249579113843055
5,5,10,2,0,1,0.8695652173913043,0.7237925541034954
5,5,10,2,0,2,0.9130434782608695,0.8249579113843055
5,5,10,2,0,3,0.8260869565217391,0.6282808624375432
5,5,10,2,0,4,0.9545454545454546,0.903696114115064
5,5,10,2,0,0,0.9130434782608695,0.8249579113843055
5,5,10,2,0,1,0.9565217391304348,0.9108400680852976
5,5,10,2,0,2,0.8260869565217391,0.6282808624375432
5,5,10,2,0,3,0.8695652173913043,0.7216878364870322
5,5,10,2,0,4,0.8181818181818182,0.6236095644623235
5,5,10,5,0,0,0.9130434782608695,0.8249579113843055
5,5,10,5,0,1,0.9565217391304348,0.9108400680852976
5,5,10,5,0,2,0.9130434782608695,0.8083333333333333
5,5,10,5,0,3,0.9545454545454546,0.9085135251589959
5,5,10,5,0,4,0.9090909090909091,0.8035714285714286
5,5,10,5,0,0,0.9130434782608695,0.8249579113843055
5,5,10,5,0,1,1.0,1.0
5,5,10,5,0,2,1.0,1.0
5,5,10,5,0,3,0.8695652173913043,0.7073171983259131
5,5,10,5,0,4,0.9545454545454546,0.9085135251589959
5,5,10,5,0,0,0.9565217391304348,0.9108400680852976
5,5,10,5,0,1,1.0,1.0
5,5,10,5,0,2,0.9565217391304348,0.90571104663684
5,5,10,5,0,3,0.9130434782608695,0.8083333333333333
5,5,10,5,0,4,0.9090909090909091,0.8100925873009825
5,5,10,5,0,0,0.9565217391304348,0.9141741003300661
5,5,10,5,0,1,1.0,1.0
5,5,10,5,0,2,0.9565217391304348,0.9108400680852976
5,5,10,5,0,3,1.0,1.0
5,5,10,5,0,4,0.8636363636363636,0.7163279717599775
5,5,10,5,0,0,0.9130434782608695,0.8174603174603174
5,5,10,5,0,1,0.8695652173913043,0.7237925541034954
5,5,10,5,0,2,0.8695652173913043,0.7237925541034954
5,5,10,5,0,3,0.8695652173913043,0.7073171983259131
5,5,10,5,0,4,0.9090909090909091,0.8035714285714286
5,5,10,5,0,0,0.9565217391304348,0.9108400680852976
5,5,10,5,0,1,0.9565217391304348,0.9141741003300661
5,5,10,5,0,2,0.9565217391304348,0.90571104663684
5,5,10,5,0,3,0.8695652173913043,0.7237925541034954
5,5,10,5,0,4,1.0,1.0
5,5,10,5,0,0,0.9565217391304348,0.9108400680852976
5,5,10,5,0,1,1.0,1.0
5,5,10,5,0,2,1.0,1.0
5,5,10,5,0,3,0.8260869565217391,0.6055975280770818
5,5,10,5,0,4,0.9545454545454546,0.903696114115064
5,5,10,5,0,0,0.9130434782608695,0.8174603174603174
5,5,10,5,0,1,0.8260869565217391,0.6590929823655834
5,5,10,5,0,2,0.9565217391304348,0.9108400680852976
5,5,10,5,0,3,0.9545454545454546,0.903696114115064
5,5,10,5,0,4,1.0,1.0
5,5,10,5,0,0,0.9565217391304348,0.9108400680852976
5,5,10,5,0,1,1.0,1.0
5,5,10,5,0,2,1.0,1.0
5,5,10,5,0,3,0.9565217391304348,0.9108400680852976
5,5,10,5,0,4,0.9090909090909091,0.8035714285714286
5,5,10,5,0,0,0.9130434782608695,0.8174603174603174
5,5,10,5,0,1,0.8695652173913043,0.7237925541034954
5,5,10,5,0,2,0.9565217391304348,0.9141741003300661
5,5,10,5,0,3,0.8695652173913043,0.7073171983259131
5,5,10,5,0,4,0.9090909090909091,0.8100925873009825
5,5,10,5,0,0,0.9130434782608695,0.8174603174603174
5,5,10,5,0,1,0.9565217391304348,0.9108400680852976
5,5,10,5,0,2,0.9130434782608695,0.8083333333333333
5,5,10,5,0,3,0.8695652173913043,0.7073171983259131
5,5,10,5,0,4,1.0,1.0
5,5,10,5,0,0,0.9565217391304348,0.9108400680852976
5,5,10,5,0,1,0.8695652173913043,0.7237925541034954
5,5,10,5,0,2,0.9565217391304348,0.9141741003300661
5,5,10,5,0,3,0.9130434782608695,0.8134892168199607
5,5,10,5,0,4,0.9090909090909091,0.8035714285714286
5,5,10,5,0,0,1.0,1.0
5,5,10,5,0,1,0.9565217391304348,0.9108400680852976
5,5,10,5,0,2,0.9565217391304348,0.9108400680852976
5,5,10,5,0,3,1.0,1.0
5,5,10,5,0,4,0.8636363636363636,0.7163279717599775
5,5,10,5,0,0,0.9565217391304348,0.9108400680852976
5,5,10,5,0,1,1.0,1.0
5,5,10,5,0,2,0.9130434782608695,0.8083333333333333
5,5,10,5,0,3,0.9130434782608695,0.8083333333333333
5,5,10,5,0,4,0.9545454545454546,0.903696114115064
5,5,10,5,0,0,0.9130434782608695,0.8249579113843055
5,5,10,5,0,1,0.8695652173913043,0.7344646618036428
5,5,10,5,0,2,0.8695652173913043,0.7237925541034954
5,5,10,5,0,3,0.9545454545454546,0.903696114115064
5,5,10,5,0,4,0.8636363636363636,0.7008255578851517
5,5,10,10,0,0,0.9130434782608695,0.8174603174603174
5,5,10,10,0,1,0.9565217391304348,0.9108400680852976
5,5,10,10,0,2,1.0,1.0
5,5,10,10,0,3,0.8695652173913043,0.7216878364870322
5,5,10,10,0,4,0.9545454545454546,0.903696114115064
5,5,10,10,0,0,0.9130434782608695,0.8249579113843055
5,5,10,10,0,1,0.9130434782608695,0.8174603174603174
5,5,10,10,0,2,0.9565217391304348,0.9108400680852976
5,5,10,10,0,3,0.9090909090909091,0.8100925873009825
5,5,10,10,0,4,0.9090909090909091,0.8100925873009825
5,5,10,10,0,0,0.9130434782608695,0.8174603174603174
5,5,10,10,0,1,0.8260869565217391,0.6349206349206349
5,5,10,10,0,2,1.0,1.0
5,5,10,10,0,3,0.9130434782608695,0.8134892168199607
5,5,10,10,0,4,0.9545454545454546,0.9085135251589959
5,5,10,10,0,0,0.9565217391304348,0.9141741003300661
5,5,10,10,0,1,0.9565217391304348,0.9108400680852976
5,5,10,10,0,2,0.9565217391304348,0.9108400680852976
5,5,10,10,0,3,0.9565217391304348,0.9108400680852976
5,5,10,10,0,4,0.9090909090909091,0.8035714285714286
5,5,10,10,0,0,0.9565217391304348,0.9108400680852976
5,5,10,10,0,1,0.9565217391304348,0.9108400680852976
5,5,10,10,0,2,0.9565217391304348,0.90571104663684
5,5,10,10,0,3,0.782608695652174,0.580023075124402
5,5,10,10,0,4,1.0,1.0
5,5,10,10,0,0,0.9130434782608695,0.8249579113843055
