clients,n_trees,max_depth,random_state,split,acc,mcc
5,200,10,0,2,0.9130434782608695,0.8174603174603174
5,200,10,0,3,0.9130434782608695,0.8083333333333333
5,200,10,0,4,0.9545454545454546,0.9085135251589959
5,200,10,1,0,0.9130434782608695,0.8174603174603174
5,200,10,1,1,0.9565217391304348,0.9141741003300661
5,200,10,1,2,0.9130434782608695,0.8174603174603174
5,200,10,1,3,0.9130434782608695,0.8083333333333333
5,200,10,1,4,0.9090909090909091,0.8035714285714286
5,200,10,1,0,0.9565217391304348,0.9108400680852976
5,200,10,1,1,0.9130434782608695,0.8374357893586237
5,200,10,1,2,0.9130434782608695,0.8083333333333333
5,200,10,1,3,0.9565217391304348,0.90571104663684
5,200,10,1,4,1.0,1.0
5,200,10,1,0,0.9130434782608695,0.8249579113843055
5,200,10,1,1,1.0,1.0
5,200,10,1,2,0.8260869565217391,0.6485190229106029
5,200,10,1,3,0.9545454545454546,0.903696114115064
5,200,10,1,4,0.9545454545454546,0.903696114115064
5,200,10,1,0,0.8260869565217391,0.6349206349206349
5,200,10,1,1,0.9565217391304348,0.9108400680852976
5,200,10,1,2,0.9130434782608695,0.8374357893586237
5,200,10,1,3,0.9565217391304348,0.9108400680852976
5,200,10,1,4,0.9090909090909091,0.8100925873009825
5,200,10,1,0,0.782608695652174,0.5547552232772196
5,200,10,1,1,0.9130434782608695,0.8174603174603174
5,200,10,1,2,0.9130434782608695,0.8083333333333333
5,200,10,1,3,0.8695652173913043,0.7073171983259131
5,200,10,1,4,0.9545454545454546,0.903696114115064
5,200,10,2,0,0.8695652173913043,0.7237925541034954
5,200,10,2,1,0.9565217391304348,0.9108400680852976
5,200,10,2,2,0.9130434782608695,0.8374357893586237
5,200,10,2,3,0.9565217391304348,0.9108400680852976
5,200,10,2,4,0.9090909090909091,0.8100925873009825
5,200,10,2,0,0.9565217391304348,0.9108400680852976
5,200,10,2,1,0.9130434782608695,0.8374357893586237
5,200,10,2,2,0.9130434782608695,0.8083333333333333
5,200,10,2,3,0.9130434782608695,0.8326663997864532
5,200,10,2,4,1.0,1.0
5,200,10,2,0,0.9130434782608695,0.8174603174603174
5,200,10,2,1,0.9130434782608695,0.8174603174603174
5,200,10,2,2,0.9130434782608695,0.8174603174603174
5,200,10,2,3,0.9130434782608695,0.8083333333333333
5,200,10,2,4,0.9545454545454546,0.9085135251589959
5,200,10,2,0,0.9130434782608695,0.8249579113843055
5,200,10,2,1,1.0,1.0
5,200,10,2,2,0.8260869565217391,0.6485190229106029
5,200,10,2,3,0.9545454545454546,0.903696114115064
5,200,10,2,4,0.9545454545454546,0.903696114115064
5,200,10,2,0,0.7391304347826086,0.4523809523809524
5,200,10,2,1,0.9130434782608695,0.8174603174603174
5,200,10,2,2,0.9130434782608695,0.8083333333333333
5,200,10,2,3,0.9130434782608695,0.8083333333333333
5,200,10,2,4,0.9545454545454546,0.903696114115064
